Identifier;DimensionGroupId;DimensionId;Index;Title;Description;DetailRegionCode
BU03636602;GM0363;WijkenEnBuurten;1314;Walvisbuurt;Buurt 'Walvisbuurt' (BU03636602) is een buurt in wijk 'Oostzanerwerf' in de gemeente 'Amsterdam'.;BU03636602
BU03636603;GM0363;WijkenEnBuurten;1315;Twiske West;Buurt 'Twiske West' (BU03636603) is een buurt in wijk 'Oostzanerwerf' in de gemeente 'Amsterdam'.;BU03636603
BU03636604;GM0363;WijkenEnBuurten;1316;Noorder IJplas;Buurt 'Noorder IJplas' (BU03636604) is een buurt in wijk 'Oostzanerwerf' in de gemeente 'Amsterdam'.;BU03636604
BU03636605;GM0363;WijkenEnBuurten;1317;Molenwijk;Buurt 'Molenwijk' (BU03636605) is een buurt in wijk 'Oostzanerwerf' in de gemeente 'Amsterdam'.;BU03636605
BU03636606;GM0363;WijkenEnBuurten;1318;Circus/Kermisbuurt;Buurt 'Circus/Kermisbuurt' (BU03636606) is een buurt in wijk 'Oostzanerwerf' in de gemeente 'Amsterdam'.;BU03636606
WK036367;GM0363;WijkenEnBuurten;1319;Kadoelen;Wijk 'Kadoelen' (WK036367) is een wijk in de gemeente 'Amsterdam'.;WK036367
BU03636700;GM0363;WijkenEnBuurten;1320;Kadoelen;Buurt 'Kadoelen' (BU03636700) is een buurt in wijk 'Kadoelen' in de gemeente 'Amsterdam'.;BU03636700
BU03636701;GM0363;WijkenEnBuurten;1321;Twiske Oost;Buurt 'Twiske Oost' (BU03636701) is een buurt in wijk 'Kadoelen' in de gemeente 'Amsterdam'.;BU03636701
WK036368;GM0363;WijkenEnBuurten;1322;Waterlandpleinbuurt;Wijk 'Waterlandpleinbuurt' (WK036368) is een wijk in de gemeente 'Amsterdam'.;WK036368
BU03636800;GM0363;WijkenEnBuurten;1323;Baanakkerspark Noord;Buurt 'Baanakkerspark Noord' (BU03636800) is een buurt in wijk 'Waterlandpleinbuurt' in de gemeente 'Amsterdam'.;BU03636800
BU03636801;GM0363;WijkenEnBuurten;1324;Baanakkerspark Zuid;Buurt 'Baanakkerspark Zuid' (BU03636801) is een buurt in wijk 'Waterlandpleinbuurt' in de gemeente 'Amsterdam'.;BU03636801
BU03636802;GM0363;WijkenEnBuurten;1325;Werengouw Midden;Buurt 'Werengouw Midden' (BU03636802) is een buurt in wijk 'Waterlandpleinbuurt' in de gemeente 'Amsterdam'.;BU03636802
BU03636803;GM0363;WijkenEnBuurten;1326;Markengouw Midden;Buurt 'Markengouw Midden' (BU03636803) is een buurt in wijk 'Waterlandpleinbuurt' in de gemeente 'Amsterdam'.;BU03636803
BU03636804;GM0363;WijkenEnBuurten;1327;Markengouw Zuid;Buurt 'Markengouw Zuid' (BU03636804) is een buurt in wijk 'Waterlandpleinbuurt' in de gemeente 'Amsterdam'.;BU03636804
BU03636805;GM0363;WijkenEnBuurten;1328;Werengouw Zuid;Buurt 'Werengouw Zuid' (BU03636805) is een buurt in wijk 'Waterlandpleinbuurt' in de gemeente 'Amsterdam'.;BU03636805
WK036369;GM0363;WijkenEnBuurten;1329;Buikslotermeer;Wijk 'Buikslotermeer' (WK036369) is een wijk in de gemeente 'Amsterdam'.;WK036369
BU03636900;GM0363;WijkenEnBuurten;1330;Rode Kruisbuurt;Buurt 'Rode Kruisbuurt' (BU03636900) is een buurt in wijk 'Buikslotermeer' in de gemeente 'Amsterdam'.;BU03636900
BU03636902;GM0363;WijkenEnBuurten;1331;Loenermark;Buurt 'Loenermark' (BU03636902) is een buurt in wijk 'Buikslotermeer' in de gemeente 'Amsterdam'.;BU03636902
BU03636909;GM0363;WijkenEnBuurten;1332;Buikslotermeerplein;Buurt 'Buikslotermeerplein' (BU03636909) is een buurt in wijk 'Buikslotermeer' in de gemeente 'Amsterdam'.;BU03636909
BU03636910;GM0363;WijkenEnBuurten;1333;Plan van Gool;Buurt 'Plan van Gool' (BU03636910) is een buurt in wijk 'Buikslotermeer' in de gemeente 'Amsterdam'.;BU03636910
BU03636911;GM0363;WijkenEnBuurten;1334;De Kleine Wereld;Buurt 'De Kleine Wereld' (BU03636911) is een buurt in wijk 'Buikslotermeer' in de gemeente 'Amsterdam'.;BU03636911
BU03636912;GM0363;WijkenEnBuurten;1335;Buikslotermeer Noord;Buurt 'Buikslotermeer Noord' (BU03636912) is een buurt in wijk 'Buikslotermeer' in de gemeente 'Amsterdam'.;BU03636912
WK036370;GM0363;WijkenEnBuurten;1336;Banne Buiksloot;Wijk 'Banne Buiksloot' (WK036370) is een wijk in de gemeente 'Amsterdam'.;WK036370
BU03637000;GM0363;WijkenEnBuurten;1337;Banne Zuidwest;Buurt 'Banne Zuidwest' (BU03637000) is een buurt in wijk 'Banne Buiksloot' in de gemeente 'Amsterdam'.;BU03637000
BU03637001;GM0363;WijkenEnBuurten;1338;Banne Zuidoost;Buurt 'Banne Zuidoost' (BU03637001) is een buurt in wijk 'Banne Buiksloot' in de gemeente 'Amsterdam'.;BU03637001
BU03637002;GM0363;WijkenEnBuurten;1339;Banne Noordwest;Buurt 'Banne Noordwest' (BU03637002) is een buurt in wijk 'Banne Buiksloot' in de gemeente 'Amsterdam'.;BU03637002
BU03637003;GM0363;WijkenEnBuurten;1340;Banne Noordoost;Buurt 'Banne Noordoost' (BU03637003) is een buurt in wijk 'Banne Buiksloot' in de gemeente 'Amsterdam'.;BU03637003
BU03637004;GM0363;WijkenEnBuurten;1341;Buiksloterbreek;Buurt 'Buiksloterbreek' (BU03637004) is een buurt in wijk 'Banne Buiksloot' in de gemeente 'Amsterdam'.;BU03637004
BU03637005;GM0363;WijkenEnBuurten;1342;Marjoleinterrein;Buurt 'Marjoleinterrein' (BU03637005) is een buurt in wijk 'Banne Buiksloot' in de gemeente 'Amsterdam'.;BU03637005
WK036371;GM0363;WijkenEnBuurten;1343;Noordelijke IJ-oevers West;Wijk 'Noordelijke IJ-oevers West' (WK036371) is een wijk in de gemeente 'Amsterdam'.;WK036371
BU03637102;GM0363;WijkenEnBuurten;1344;Papaverweg e.o.;Buurt 'Papaverweg e.o.' (BU03637102) is een buurt in wijk 'Noordelijke IJ-oevers West' in de gemeente 'Amsterdam'.;BU03637102
BU03637104;GM0363;WijkenEnBuurten;1345;Cornelis Douwesterrein;Buurt 'Cornelis Douwesterrein' (BU03637104) is een buurt in wijk 'Noordelijke IJ-oevers West' in de gemeente 'Amsterdam'.;BU03637104
BU03637105;GM0363;WijkenEnBuurten;1346;NDSM terrein;Buurt 'NDSM terrein' (BU03637105) is een buurt in wijk 'Noordelijke IJ-oevers West' in de gemeente 'Amsterdam'.;BU03637105
BU03637106;GM0363;WijkenEnBuurten;1347;Buiksloterham;Buurt 'Buiksloterham' (BU03637106) is een buurt in wijk 'Noordelijke IJ-oevers West' in de gemeente 'Amsterdam'.;BU03637106
BU03637107;GM0363;WijkenEnBuurten;1348;Overhoeks;Buurt 'Overhoeks' (BU03637107) is een buurt in wijk 'Noordelijke IJ-oevers West' in de gemeente 'Amsterdam'.;BU03637107
WK036372;GM0363;WijkenEnBuurten;1349;Noordelijke IJ-oevers Oost;Wijk 'Noordelijke IJ-oevers Oost' (WK036372) is een wijk in de gemeente 'Amsterdam'.;WK036372
BU03637200;GM0363;WijkenEnBuurten;1350;Bedrijventerrein Hamerstraat;Buurt 'Bedrijventerrein Hamerstraat' (BU03637200) is een buurt in wijk 'Noordelijke IJ-oevers Oost' in de gemeente 'Amsterdam'.;BU03637200
BU03637201;GM0363;WijkenEnBuurten;1351;Zamenhofstraat e.o.;Buurt 'Zamenhofstraat e.o.' (BU03637201) is een buurt in wijk 'Noordelijke IJ-oevers Oost' in de gemeente 'Amsterdam'.;BU03637201
BU03637202;GM0363;WijkenEnBuurten;1352;Bedrijventerrein Nieuwendammerdijk;Buurt 'Bedrijventerrein Nieuwendammerdijk' (BU03637202) is een buurt in wijk 'Noordelijke IJ-oevers Oost' in de gemeente 'Amsterdam'.;BU03637202
WK036373;GM0363;WijkenEnBuurten;1353;Waterland;Wijk 'Waterland' (WK036373) is een wijk in de gemeente 'Amsterdam'.;WK036373
BU03637300;GM0363;WijkenEnBuurten;1354;Schellingwoude West;Buurt 'Schellingwoude West' (BU03637300) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637300
BU03637301;GM0363;WijkenEnBuurten;1355;Schellingwoude Oost;Buurt 'Schellingwoude Oost' (BU03637301) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637301
BU03637302;GM0363;WijkenEnBuurten;1356;Schellingwoude Noord;Buurt 'Schellingwoude Noord' (BU03637302) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637302
BU03637303;GM0363;WijkenEnBuurten;1357;Durgerdam;Buurt 'Durgerdam' (BU03637303) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637303
BU03637304;GM0363;WijkenEnBuurten;1358;Zwarte Gouw;Buurt 'Zwarte Gouw' (BU03637304) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637304
BU03637305;GM0363;WijkenEnBuurten;1359;Ransdorp;Buurt 'Ransdorp' (BU03637305) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637305
BU03637306;GM0363;WijkenEnBuurten;1360;Holysloot;Buurt 'Holysloot' (BU03637306) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637306
BU03637307;GM0363;WijkenEnBuurten;1361;Zunderdorp;Buurt 'Zunderdorp' (BU03637307) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637307
BU03637308;GM0363;WijkenEnBuurten;1362;Noorderstrook West;Buurt 'Noorderstrook West' (BU03637308) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637308
BU03637309;GM0363;WijkenEnBuurten;1363;Noorderstrook Oost;Buurt 'Noorderstrook Oost' (BU03637309) is een buurt in wijk 'Waterland' in de gemeente 'Amsterdam'.;BU03637309
WK036374;GM0363;WijkenEnBuurten;1364;Elzenhagen;Wijk 'Elzenhagen' (WK036374) is een wijk in de gemeente 'Amsterdam'.;WK036374
BU03637400;GM0363;WijkenEnBuurten;1365;Nintemanterrein;Buurt 'Nintemanterrein' (BU03637400) is een buurt in wijk 'Elzenhagen' in de gemeente 'Amsterdam'.;BU03637400
BU03637401;GM0363;WijkenEnBuurten;1366;Elzenhagen Zuid;Buurt 'Elzenhagen Zuid' (BU03637401) is een buurt in wijk 'Elzenhagen' in de gemeente 'Amsterdam'.;BU03637401
BU03637402;GM0363;WijkenEnBuurten;1367;Elzenhagen Noord;Buurt 'Elzenhagen Noord' (BU03637402) is een buurt in wijk 'Elzenhagen' in de gemeente 'Amsterdam'.;BU03637402
WK036375;GM0363;WijkenEnBuurten;1368;Chassébuurt;Wijk 'Chassébuurt' (WK036375) is een wijk in de gemeente 'Amsterdam'.;WK036375
BU03637500;GM0363;WijkenEnBuurten;1369;Kortenaerkwartier;Buurt 'Kortenaerkwartier' (BU03637500) is een buurt in wijk 'Chassébuurt' in de gemeente 'Amsterdam'.;BU03637500
BU03637501;GM0363;WijkenEnBuurten;1370;Filips van Almondekwartier;Buurt 'Filips van Almondekwartier' (BU03637501) is een buurt in wijk 'Chassébuurt' in de gemeente 'Amsterdam'.;BU03637501
BU03637502;GM0363;WijkenEnBuurten;1371;De Wester Quartier;Buurt 'De Wester Quartier' (BU03637502) is een buurt in wijk 'Chassébuurt' in de gemeente 'Amsterdam'.;BU03637502
BU03637503;GM0363;WijkenEnBuurten;1372;Van Brakelkwartier;Buurt 'Van Brakelkwartier' (BU03637503) is een buurt in wijk 'Chassébuurt' in de gemeente 'Amsterdam'.;BU03637503
WK036376;GM0363;WijkenEnBuurten;1373;Slotermeer-Noordoost;Wijk 'Slotermeer-Noordoost' (WK036376) is een wijk in de gemeente 'Amsterdam'.;WK036376
BU03637600;GM0363;WijkenEnBuurten;1374;Buurt 3;Buurt 'Buurt 3' (BU03637600) is een buurt in wijk 'Slotermeer-Noordoost' in de gemeente 'Amsterdam'.;BU03637600
BU03637601;GM0363;WijkenEnBuurten;1375;Buurt 2;Buurt 'Buurt 2' (BU03637601) is een buurt in wijk 'Slotermeer-Noordoost' in de gemeente 'Amsterdam'.;BU03637601
WK036377;GM0363;WijkenEnBuurten;1376;Slotermeer-Zuidwest;Wijk 'Slotermeer-Zuidwest' (WK036377) is een wijk in de gemeente 'Amsterdam'.;WK036377
BU03637700;GM0363;WijkenEnBuurten;1377;Slotermeer Zuid;Buurt 'Slotermeer Zuid' (BU03637700) is een buurt in wijk 'Slotermeer-Zuidwest' in de gemeente 'Amsterdam'.;BU03637700
BU03637701;GM0363;WijkenEnBuurten;1378;Noordoever Sloterplas;Buurt 'Noordoever Sloterplas' (BU03637701) is een buurt in wijk 'Slotermeer-Zuidwest' in de gemeente 'Amsterdam'.;BU03637701
BU03637702;GM0363;WijkenEnBuurten;1379;Buurt 4 Oost;Buurt 'Buurt 4 Oost' (BU03637702) is een buurt in wijk 'Slotermeer-Zuidwest' in de gemeente 'Amsterdam'.;BU03637702
BU03637703;GM0363;WijkenEnBuurten;1380;Buurt 5 Noord;Buurt 'Buurt 5 Noord' (BU03637703) is een buurt in wijk 'Slotermeer-Zuidwest' in de gemeente 'Amsterdam'.;BU03637703
BU03637704;GM0363;WijkenEnBuurten;1381;Sloterpark;Buurt 'Sloterpark' (BU03637704) is een buurt in wijk 'Slotermeer-Zuidwest' in de gemeente 'Amsterdam'.;BU03637704
BU03637705;GM0363;WijkenEnBuurten;1382;Buurt 5 Zuid;Buurt 'Buurt 5 Zuid' (BU03637705) is een buurt in wijk 'Slotermeer-Zuidwest' in de gemeente 'Amsterdam'.;BU03637705
WK036378;GM0363;WijkenEnBuurten;1383;Geuzenveld;Wijk 'Geuzenveld' (WK036378) is een wijk in de gemeente 'Amsterdam'.;WK036378
BU03637800;GM0363;WijkenEnBuurten;1384;Buurt 6;Buurt 'Buurt 6' (BU03637800) is een buurt in wijk 'Geuzenveld' in de gemeente 'Amsterdam'.;BU03637800
BU03637801;GM0363;WijkenEnBuurten;1385;Buurt 7;Buurt 'Buurt 7' (BU03637801) is een buurt in wijk 'Geuzenveld' in de gemeente 'Amsterdam'.;BU03637801
BU03637802;GM0363;WijkenEnBuurten;1386;Buurt 8;Buurt 'Buurt 8' (BU03637802) is een buurt in wijk 'Geuzenveld' in de gemeente 'Amsterdam'.;BU03637802
BU03637803;GM0363;WijkenEnBuurten;1387;Buurt 9;Buurt 'Buurt 9' (BU03637803) is een buurt in wijk 'Geuzenveld' in de gemeente 'Amsterdam'.;BU03637803
BU03637804;GM0363;WijkenEnBuurten;1388;Eendrachtspark;Buurt 'Eendrachtspark' (BU03637804) is een buurt in wijk 'Geuzenveld' in de gemeente 'Amsterdam'.;BU03637804
WK036379;GM0363;WijkenEnBuurten;1389;Eendracht;Wijk 'Eendracht' (WK036379) is een wijk in de gemeente 'Amsterdam'.;WK036379
BU03637900;GM0363;WijkenEnBuurten;1390;Osdorper Binnenpolder;Buurt 'Osdorper Binnenpolder' (BU03637900) is een buurt in wijk 'Eendracht' in de gemeente 'Amsterdam'.;BU03637900
BU03637901;GM0363;WijkenEnBuurten;1391;Buurt 10;Buurt 'Buurt 10' (BU03637901) is een buurt in wijk 'Eendracht' in de gemeente 'Amsterdam'.;BU03637901
WK036380;GM0363;WijkenEnBuurten;1392;Lutkemeer/Ookmeer;Wijk 'Lutkemeer/Ookmeer' (WK036380) is een wijk in de gemeente 'Amsterdam'.;WK036380
BU03638000;GM0363;WijkenEnBuurten;1393;Ookmeer;Buurt 'Ookmeer' (BU03638000) is een buurt in wijk 'Lutkemeer/Ookmeer' in de gemeente 'Amsterdam'.;BU03638000
BU03638001;GM0363;WijkenEnBuurten;1394;Osdorper Bovenpolder;Buurt 'Osdorper Bovenpolder' (BU03638001) is een buurt in wijk 'Lutkemeer/Ookmeer' in de gemeente 'Amsterdam'.;BU03638001
BU03638002;GM0363;WijkenEnBuurten;1395;Bedrijvenpark Lutkemeer;Buurt 'Bedrijvenpark Lutkemeer' (BU03638002) is een buurt in wijk 'Lutkemeer/Ookmeer' in de gemeente 'Amsterdam'.;BU03638002
WK036381;GM0363;WijkenEnBuurten;1396;Osdorp-Oost;Wijk 'Osdorp-Oost' (WK036381) is een wijk in de gemeente 'Amsterdam'.;WK036381
BU03638100;GM0363;WijkenEnBuurten;1397;Wildeman;Buurt 'Wildeman' (BU03638100) is een buurt in wijk 'Osdorp-Oost' in de gemeente 'Amsterdam'.;BU03638100
BU03638101;GM0363;WijkenEnBuurten;1398;Meer en Oever;Buurt 'Meer en Oever' (BU03638101) is een buurt in wijk 'Osdorp-Oost' in de gemeente 'Amsterdam'.;BU03638101
BU03638102;GM0363;WijkenEnBuurten;1399;Osdorpplein e.o.;Buurt 'Osdorpplein e.o.' (BU03638102) is een buurt in wijk 'Osdorp-Oost' in de gemeente 'Amsterdam'.;BU03638102
BU03638103;GM0363;WijkenEnBuurten;1400;Calandlaan/Lelylaan;Buurt 'Calandlaan/Lelylaan' (BU03638103) is een buurt in wijk 'Osdorp-Oost' in de gemeente 'Amsterdam'.;BU03638103
BU03638104;GM0363;WijkenEnBuurten;1401;Osdorp Zuidoost;Buurt 'Osdorp Zuidoost' (BU03638104) is een buurt in wijk 'Osdorp-Oost' in de gemeente 'Amsterdam'.;BU03638104
WK036382;GM0363;WijkenEnBuurten;1402;Osdorp-Midden;Wijk 'Osdorp-Midden' (WK036382) is een wijk in de gemeente 'Amsterdam'.;WK036382
BU03638200;GM0363;WijkenEnBuurten;1403;Osdorp Midden Noord;Buurt 'Osdorp Midden Noord' (BU03638200) is een buurt in wijk 'Osdorp-Midden' in de gemeente 'Amsterdam'.;BU03638200
BU03638201;GM0363;WijkenEnBuurten;1404;Osdorp Midden Zuid;Buurt 'Osdorp Midden Zuid' (BU03638201) is een buurt in wijk 'Osdorp-Midden' in de gemeente 'Amsterdam'.;BU03638201
BU03638202;GM0363;WijkenEnBuurten;1405;Zuidwestkwadrant Osdorp Noord;Buurt 'Zuidwestkwadrant Osdorp Noord' (BU03638202) is een buurt in wijk 'Osdorp-Midden' in de gemeente 'Amsterdam'.;BU03638202
BU03638203;GM0363;WijkenEnBuurten;1406;Zuidwestkwadrant Osdorp Zuid;Buurt 'Zuidwestkwadrant Osdorp Zuid' (BU03638203) is een buurt in wijk 'Osdorp-Midden' in de gemeente 'Amsterdam'.;BU03638203
WK036383;GM0363;WijkenEnBuurten;1407;De Punt;Wijk 'De Punt' (WK036383) is een wijk in de gemeente 'Amsterdam'.;WK036383
BU03638300;GM0363;WijkenEnBuurten;1408;De Punt;Buurt 'De Punt' (BU03638300) is een buurt in wijk 'De Punt' in de gemeente 'Amsterdam'.;BU03638300
BU03638301;GM0363;WijkenEnBuurten;1409;Bedrijvencentrum Osdorp;Buurt 'Bedrijvencentrum Osdorp' (BU03638301) is een buurt in wijk 'De Punt' in de gemeente 'Amsterdam'.;BU03638301
WK036384;GM0363;WijkenEnBuurten;1410;Middelveldsche Akerpolder;Wijk 'Middelveldsche Akerpolder' (WK036384) is een wijk in de gemeente 'Amsterdam'.;WK036384
BU03638400;GM0363;WijkenEnBuurten;1411;Middelveldsche Akerpolder;Buurt 'Middelveldsche Akerpolder' (BU03638400) is een buurt in wijk 'Middelveldsche Akerpolder' in de gemeente 'Amsterdam'.;BU03638400
BU03638401;GM0363;WijkenEnBuurten;1412;De Aker West;Buurt 'De Aker West' (BU03638401) is een buurt in wijk 'Middelveldsche Akerpolder' in de gemeente 'Amsterdam'.;BU03638401
BU03638402;GM0363;WijkenEnBuurten;1413;De Aker Oost;Buurt 'De Aker Oost' (BU03638402) is een buurt in wijk 'Middelveldsche Akerpolder' in de gemeente 'Amsterdam'.;BU03638402
WK036385;GM0363;WijkenEnBuurten;1414;Slotervaart Noord;Wijk 'Slotervaart Noord' (WK036385) is een wijk in de gemeente 'Amsterdam'.;WK036385
BU03638500;GM0363;WijkenEnBuurten;1415;Oostoever Sloterplas;Buurt 'Oostoever Sloterplas' (BU03638500) is een buurt in wijk 'Slotervaart Noord' in de gemeente 'Amsterdam'.;BU03638500
BU03638501;GM0363;WijkenEnBuurten;1416;Emanuel van Meterenbuurt;Buurt 'Emanuel van Meterenbuurt' (BU03638501) is een buurt in wijk 'Slotervaart Noord' in de gemeente 'Amsterdam'.;BU03638501
BU03638502;GM0363;WijkenEnBuurten;1417;Jacob Geelbuurt;Buurt 'Jacob Geelbuurt' (BU03638502) is een buurt in wijk 'Slotervaart Noord' in de gemeente 'Amsterdam'.;BU03638502
WK036386;GM0363;WijkenEnBuurten;1418;Overtoomse Veld;Wijk 'Overtoomse Veld' (WK036386) is een wijk in de gemeente 'Amsterdam'.;WK036386
BU03638600;GM0363;WijkenEnBuurten;1419;Overtoomse Veld Noord;Buurt 'Overtoomse Veld Noord' (BU03638600) is een buurt in wijk 'Overtoomse Veld' in de gemeente 'Amsterdam'.;BU03638600
BU03638601;GM0363;WijkenEnBuurten;1420;Overtoomse Veld Zuid;Buurt 'Overtoomse Veld Zuid' (BU03638601) is een buurt in wijk 'Overtoomse Veld' in de gemeente 'Amsterdam'.;BU03638601
BU03638602;GM0363;WijkenEnBuurten;1421;Rembrandtpark Noord;Buurt 'Rembrandtpark Noord' (BU03638602) is een buurt in wijk 'Overtoomse Veld' in de gemeente 'Amsterdam'.;BU03638602
BU03638603;GM0363;WijkenEnBuurten;1422;Rembrandtpark Zuid;Buurt 'Rembrandtpark Zuid' (BU03638603) is een buurt in wijk 'Overtoomse Veld' in de gemeente 'Amsterdam'.;BU03638603
BU03638604;GM0363;WijkenEnBuurten;1423;Johan Jongkindbuurt;Buurt 'Johan Jongkindbuurt' (BU03638604) is een buurt in wijk 'Overtoomse Veld' in de gemeente 'Amsterdam'.;BU03638604
BU03638605;GM0363;WijkenEnBuurten;1424;Lucas/Andreasziekenhuis e.o.;Buurt 'Lucas/Andreasziekenhuis e.o.' (BU03638605) is een buurt in wijk 'Overtoomse Veld' in de gemeente 'Amsterdam'.;BU03638605
WK036387;GM0363;WijkenEnBuurten;1425;Westlandgracht;Wijk 'Westlandgracht' (WK036387) is een wijk in de gemeente 'Amsterdam'.;WK036387
BU03638700;GM0363;WijkenEnBuurten;1426;Koningin Wilhelminaplein;Buurt 'Koningin Wilhelminaplein' (BU03638700) is een buurt in wijk 'Westlandgracht' in de gemeente 'Amsterdam'.;BU03638700
BU03638701;GM0363;WijkenEnBuurten;1427;Andreasterrein;Buurt 'Andreasterrein' (BU03638701) is een buurt in wijk 'Westlandgracht' in de gemeente 'Amsterdam'.;BU03638701
BU03638702;GM0363;WijkenEnBuurten;1428;Delflandpleinbuurt Oost;Buurt 'Delflandpleinbuurt Oost' (BU03638702) is een buurt in wijk 'Westlandgracht' in de gemeente 'Amsterdam'.;BU03638702
BU03638703;GM0363;WijkenEnBuurten;1429;Delflandpleinbuurt West;Buurt 'Delflandpleinbuurt West' (BU03638703) is een buurt in wijk 'Westlandgracht' in de gemeente 'Amsterdam'.;BU03638703
BU03638704;GM0363;WijkenEnBuurten;1430;Riekerhaven;Buurt 'Riekerhaven' (BU03638704) is een buurt in wijk 'Westlandgracht' in de gemeente 'Amsterdam'.;BU03638704
BU03638705;GM0363;WijkenEnBuurten;1431;Schipluidenbuurt;Buurt 'Schipluidenbuurt' (BU03638705) is een buurt in wijk 'Westlandgracht' in de gemeente 'Amsterdam'.;BU03638705
WK036388;GM0363;WijkenEnBuurten;1432;Sloter-/Riekerpolder;Wijk 'Sloter-/Riekerpolder' (WK036388) is een wijk in de gemeente 'Amsterdam'.;WK036388
BU03638800;GM0363;WijkenEnBuurten;1433;Riekerpolder;Buurt 'Riekerpolder' (BU03638800) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638800
BU03638801;GM0363;WijkenEnBuurten;1434;Park Haagseweg;Buurt 'Park Haagseweg' (BU03638801) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638801
BU03638802;GM0363;WijkenEnBuurten;1435;Nieuwe Meer;Buurt 'Nieuwe Meer' (BU03638802) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638802
BU03638803;GM0363;WijkenEnBuurten;1436;Sloterweg e.o.;Buurt 'Sloterweg e.o.' (BU03638803) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638803
BU03638804;GM0363;WijkenEnBuurten;1437;Nieuw Sloten Noordwest;Buurt 'Nieuw Sloten Noordwest' (BU03638804) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638804
BU03638805;GM0363;WijkenEnBuurten;1438;Nieuw Sloten Noordoost;Buurt 'Nieuw Sloten Noordoost' (BU03638805) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638805
BU03638806;GM0363;WijkenEnBuurten;1439;Belgiëplein e.o.;Buurt 'Belgiëplein e.o.' (BU03638806) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638806
BU03638807;GM0363;WijkenEnBuurten;1440;Nieuw Sloten Zuidwest;Buurt 'Nieuw Sloten Zuidwest' (BU03638807) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638807
BU03638808;GM0363;WijkenEnBuurten;1441;Nieuw Sloten Zuidoost;Buurt 'Nieuw Sloten Zuidoost' (BU03638808) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638808
BU03638809;GM0363;WijkenEnBuurten;1442;Dorp Sloten;Buurt 'Dorp Sloten' (BU03638809) is een buurt in wijk 'Sloter-/Riekerpolder' in de gemeente 'Amsterdam'.;BU03638809
WK036389;GM0363;WijkenEnBuurten;1443;Slotervaart Zuid;Wijk 'Slotervaart Zuid' (WK036389) is een wijk in de gemeente 'Amsterdam'.;WK036389
BU03638900;GM0363;WijkenEnBuurten;1444;Louis Chrispijnbuurt;Buurt 'Louis Chrispijnbuurt' (BU03638900) is een buurt in wijk 'Slotervaart Zuid' in de gemeente 'Amsterdam'.;BU03638900
BU03638901;GM0363;WijkenEnBuurten;1445;Jacques Veltmanbuurt;Buurt 'Jacques Veltmanbuurt' (BU03638901) is een buurt in wijk 'Slotervaart Zuid' in de gemeente 'Amsterdam'.;BU03638901
